employee_id,fullname,rating,years_of_service_months,job_level,SEA,CEX,QDD,iq,Papi_G,Papi_T,position_id,division_id,department_id,directorate_id,grade_id,company_id,education_id,major_id,area_id
EMP100682,Tania Zulfikar,2.0,39,Middle,3.0,2.0,1.0,109.0,7.0,8.0,3,2,3,1,2,1,1,3,4
EMP100683,Rani Qolbi Nugroho,2.0,50,Middle,2.0,3.0,3.0,128.0,8.0,2.0,2,2,6,2,2,1,3,2,4
EMP100684,Dian Rahmawati,5.0,125,Senior,99.0,5.0,5.0,109.0,6.0,9.0,6,3,4,1,1,2,3,5,4
EMP100685,Budi Wijaya Wijaya,3.0,73,Senior,3.0,2.0,3.0,109.0,6.0,4.0,6,2,4,1,1,2,2,4,3
EMP100686,Satya Utami,2.0,56,Middle,2.0,2.0,1.0,92.0,7.0,3.0,3,2,6,2,1,2,2,6,3
EMP100687,Gita Erlangga Herlambang,4.0,36,Middle,3.0,4.0,4.0,92.0,6.0,4.0,2,4,5,3,1,2,2,4,2
EMP100688,Adit Iqbal Kurniawan,4.0,40,Middle,3.0,4.0,4.0,131.0,6.0,1.0,4,2,1,2,3,3,1,3,4
EMP100689,Evi Zulfikar,3.0,10,Junior,4.0,3.0,3.0,138.0,8.0,5.0,4,1,1,2,1,4,2,1,3
EMP100690,Dian Tri Zulfikar,3.0,93,Senior,3.0,3.0,3.0,109.0,5.0,4.0,5,3,5,3,1,1,3,2,2
EMP100691,Dian Utama Hasibuan,2.0,38,Middle,2.0,3.0,1.0,109.0,2.0,4.0,6,4,4,3,2,2,2,3,2
EMP100692,Lestari Halim Purnama,2.0,35,Middle,3.0,2.0,3.0,136.0,5.0,5.0,1,4,5,3,2,3,2,6,2
EMP100693,Hadi Pramudita Zulfikar,3.0,39,Middle,3.0,3.0,3.0,130.0,1.0,8.0,3,3,2,2,2,3,2,2,3
EMP100694,Julia Hartanto,3.0,48,Middle,3.0,3.0,2.0,116.0,9.0,8.0,1,4,5,2,2,3,3,2,1
EMP100695,Joko Erlangga Subekti,4.0,4,Junior,4.0,3.0,4.0,86.0,3.0,5.0,2,5,6,1,1,2,1,2,4
EMP100696,Adi Halim Ananda,2.0,80,Senior,2.0,2.0,3.0,109.0,2.0,8.0,1,5,4,3,3,1,3,3,4
EMP100697,Teguh Zulfikar Siregar,1.0,61,Senior,1.0,1.0,1.0,134.0,2.0,7.0,4,4,1,3,3,2,3,5,3
EMP100698,Hadi Permadi,3.0,18,Middle,3.0,3.0,4.0,125.0,8.0,5.0,4,5,1,2,1,2,1,2,4
EMP100699,Kartika Rachman Suharto,3.0,15,Junior,3.0,2.0,3.0,123.0,7.0,9.0,3,4,6,2,2,4,3,2,4
EMP100700,Nugroho Ananda,3.0,51,Middle,4.0,3.0,2.0,94.0,6.0,5.0,6,2,1,2,1,1,2,1,1
EMP100701,Rani Fadillah Kusuma,2.0,86,Senior,2.0,3.0,3.0,132.0,7.0,9.0,2,1,2,2,3,1,3,5,3
EMP100702,Kurnia Utami,2.0,76,Senior,1.0,1.0,2.0,80.0,7.0,4.0,1,5,2,2,2,2,4,5,3
EMP100703,Dian Simanjuntak,3.0,30,Middle,3.0,2.0,2.0,109.0,9.0,7.0,5,3,3,1,3,1,1,4,1
EMP100704,Kartika Halim Wijaya,3.0,44,Middle,4.0,4.0,3.0,127.0,2.0,2.0,3,2,3,2,3,2,1,2,2
EMP100705,Gita Halim,3.0,31,Middle,3.0,3.0,3.0,115.0,4.0,8.0,2,5,5,3,2,3,3,2,2
EMP100706,Eko Jatmiko Mahendra,2.0,76,Senior,2.0,2.0,3.0,107.0,3.0,3.0,6,1,1,1,2,4,1,3,2
EMP100707,Adit Fauziah,2.0,86,Senior,2.0,3.0,3.0,105.0,9.0,6.0,6,1,6,1,3,4,2,2,1
EMP100708,Dian Hidayat,3.0,85,Senior,4.0,2.0,3.0,92.0,8.0,8.0,4,3,5,3,3,4,1,5,4
EMP100709,Citra Pramudita Ginting,1.0,33,Middle,2.0,1.0,3.0,121.0,8.0,1.0,3,3,1,1,2,2,1,5,4
EMP100711,Wulan Lestari,4.0,13,Junior,5.0,4.0,3.0,133.0,9.0,6.0,6,4,1,3,1,2,1,6,3
EMP100712,Dinda Tamba,3.0,84,Senior,3.0,3.0,4.0,109.0,3.0,8.0,2,2,4,1,2,3,4,6,1
EMP100713,Iman Indrawan,5.0,51,Middle,5.0,5.0,4.0,88.0,5.0,6.0,5,4,2,1,1,1,2,6,4
EMP100714,Anisa Fadillah Mahendra,3.0,35,Middle,2.0,2.0,3.0,119.0,7.0,8.0,6,5,2,2,2,1,1,5,2
EMP100715,Novi Yudhistira Herlambang,3.0,37,Middle,4.0,3.0,3.0,84.0,2.0,8.0,4,5,3,2,1,2,3,4,3
EMP100716,Rizka Iqbal Firmansyah,3.0,30,Middle,2.0,3.0,3.0,109.0,1.0,3.0,2,4,4,1,3,3,1,2,1
EMP100717,Nabila Utama Ananda,4.0,28,Middle,5.0,3.0,4.0,86.0,1.0,5.0,1,5,6,3,2,4,3,3,4
EMP100719,Dimas Gunawan,3.0,10,Junior,3.0,3.0,4.0,109.0,9.0,4.0,5,5,4,1,3,4,4,5,3
EMP100720,Bayu Lukman,4.0,44,Middle,3.0,5.0,4.0,107.0,5.0,1.0,4,1,5,2,3,2,1,2,1
EMP100721,Nadia Rachman Maulana,3.0,54,Middle,3.0,3.0,3.0,109.0,8.0,7.0,1,1,4,1,3,1,1,2,4
EMP100722,Nadia Zulfikar,4.0,68,Senior,3.0,4.0,4.0,126.0,1.0,8.0,6,3,5,3,1,3,1,4,1
EMP100723,Ayu Aji Permadi,5.0,35,Middle,5.0,5.0,5.0,89.0,5.0,2.0,5,1,1,3,2,4,1,2,2
EMP100724,Iman Fadillah Pratama,1.0,26,Middle,2.0,1.0,1.0,117.0,5.0,3.0,6,4,6,3,1,3,4,1,1
EMP100725,Evi Baskara Suharto,4.0,46,Middle,5.0,3.0,5.0,109.0,8.0,2.0,6,2,4,3,3,3,3,1,4
EMP100726,Fajar Pradana,4.0,76,Senior,4.0,5.0,0.0,105.0,9.0,8.0,3,3,1,1,2,2,1,1,2
EMP100727,Sari Utama Hidayat,5.0,41,Middle,5.0,5.0,5.0,110.0,3.0,9.0,3,2,1,3,2,2,4,6,4
EMP100728,Rani Pradana,3.0,75,Senior,3.0,3.0,3.0,103.0,5.0,3.0,4,3,1,1,2,4,4,1,1
EMP100729,Ayunda Zulfikar,3.0,102,Senior,3.0,3.0,2.0,109.0,5.0,1.0,3,3,2,1,2,2,3,2,2
EMP100730,Iman Yudhistira Gunawan,4.0,54,Middle,3.0,4.0,4.0,94.0,5.0,8.0,6,1,6,1,3,4,1,2,3
EMP100731,Adi Maulana,3.0,7,Junior,3.0,3.0,3.0,102.0,8.0,9.0,5,2,1,1,1,1,3,5,3
EMP100732,Ayunda Setiawan,4.0,68,Senior,4.0,4.0,4.0,121.0,8.0,7.0,5,1,6,2,2,3,1,6,2
EMP100733,Utami Purnama,4.0,46,Middle,1.0,2.0,3.0,116.0,5.0,1.0,6,2,3,1,1,4,3,5,4
EMP100734,Dimas Utami,1.0,14,Junior,1.0,1.0,1.0,94.0,3.0,6.0,3,3,3,2,2,4,1,5,3
EMP100735,Oka Suharto,1.0,87,Senior,1.0,1.0,1.0,136.0,6.0,7.0,5,3,2,1,2,4,4,5,1
EMP100736,Oktavia Situmorang,2.0,17,Junior,2.0,2.0,1.0,120.0,9.0,5.0,6,4,6,2,2,3,2,2,2
EMP100737,Dwi Mahardika Lukman,4.0,18,Middle,4.0,4.0,3.0,109.0,2.0,3.0,2,2,4,3,1,4,1,2,4
EMP100738,Ahmad Halim,2.0,48,Middle,2.0,2.0,1.0,140.0,4.0,1.0,6,1,3,1,1,3,4,4,4
EMP100739,Prasetyo Halim Wijaya,5.0,32,Middle,2.0,4.0,3.0,109.0,7.0,3.0,4,5,6,1,1,4,3,3,2
EMP100740,Cahyo Herlambang,3.0,91,Senior,3.0,3.0,3.0,135.0,4.0,4.0,4,4,2,1,1,4,2,1,4
EMP100742,Adi Dharma Rohman,4.0,67,Senior,4.0,4.0,3.0,129.0,2.0,8.0,2,2,6,1,1,1,3,3,2
EMP100744,Zaki Situmorang,1.0,58,Middle,1.0,2.0,2.0,109.0,1.0,7.0,5,2,1,3,3,1,2,6,4
EMP100745,Mahendra Utama Hartanto,3.0,40,Middle,2.0,3.0,3.0,122.0,5.0,8.0,6,5,6,2,1,1,2,2,2
EMP100746,Rizka Mahardika Indrawan,3.0,55,Middle,3.0,3.0,4.0,133.0,1.0,2.0,1,5,6,2,1,4,2,3,3
EMP100747,Tania Pratama,2.0,41,Middle,3.0,2.0,2.0,100.0,1.0,7.0,6,2,2,1,1,3,4,6,3
EMP100748,Nurlita Utami,3.0,92,Senior,3.0,3.0,3.0,109.0,6.0,5.0,3,1,4,2,1,1,1,2,4
EMP100749,Ayunda Indrawan,3.0,62,Senior,2.0,2.0,2.0,100.0,7.0,5.0,1,1,2,3,1,2,3,6,1
EMP100750,Joko Qolbi Hasibuan,5.0,36,Middle,5.0,5.0,5.0,98.0,6.0,5.0,2,2,6,2,3,3,2,2,4
EMP100751,Hana Indrawan,3.0,36,Middle,3.0,3.0,3.0,122.0,6.0,8.0,3,5,2,2,3,1,3,6,1
EMP100752,Intan Salsabila,1.0,28,Middle,1.0,1.0,1.0,81.0,4.0,2.0,1,4,6,2,2,3,3,4,2
EMP100753,Luthfi Fadillah Fauziah,1.0,25,Middle,2.0,3.0,1.0,121.0,9.0,2.0,1,3,6,1,2,1,1,3,3
EMP100754,Dian Iqbal Permadi,3.0,91,Senior,2.0,4.0,4.0,87.0,4.0,2.0,5,2,3,1,2,4,4,4,1
EMP100755,Iman Utami,4.0,127,Senior,3.0,4.0,3.0,97.0,1.0,4.0,1,4,3,2,2,2,2,5,2
EMP100756,Ari Herlambang,3.0,68,Senior,3.0,4.0,4.0,114.0,5.0,3.0,3,2,1,1,2,2,1,4,3
EMP100757,Prasetyo Rohman,3.0,71,Senior,4.0,2.0,2.0,130.0,5.0,2.0,4,3,1,1,3,4,4,2,1
EMP100758,Dwi Adi Maulana,5.0,73,Senior,5.0,5.0,4.0,97.0,8.0,2.0,3,3,5,2,3,3,4,4,3
EMP100759,Rendra Nabila Maulida,2.0,42,Middle,2.0,3.0,2.0,128.0,6.0,5.0,6,2,5,2,2,1,1,4,1
EMP100760,Cahyo Tri Herlambang,3.0,62,Senior,3.0,3.0,4.0,112.0,9.0,2.0,2,5,5,3,2,1,1,6,3
EMP100761,Maya Situmorang,5.0,57,Middle,5.0,5.0,5.0,94.0,4.0,5.0,3,5,6,1,2,2,2,3,2
EMP100762,Valdo Kusuma Tamba,2.0,41,Middle,3.0,1.0,2.0,90.0,1.0,7.0,6,1,1,1,2,2,3,1,1
EMP100763,Budi Pamungkas,3.0,40,Middle,3.0,4.0,3.0,135.0,6.0,3.0,1,2,1,2,1,1,1,4,3
EMP100764,Nugroho Pradana,3.0,19,Middle,3.0,2.0,3.0,110.0,4.0,9.0,5,1,6,1,1,4,4,1,1
EMP100765,Utami Hidayat,3.0,80,Senior,3.0,3.0,3.0,100.0,4.0,6.0,1,4,1,1,2,1,1,5,1
EMP100766,Zaki Adi Utami,2.0,12,Junior,2.0,2.0,1.0,120.0,2.0,2.0,2,5,6,2,1,3,4,5,4
EMP100767,Zahra Hasibuan,3.0,47,Middle,3.0,3.0,3.0,109.0,8.0,5.0,6,3,5,2,1,1,2,5,3
EMP100768,Nurlita Fadillah Kusuma,1.0,79,Senior,1.0,2.0,1.0,129.0,8.0,4.0,5,1,6,1,2,3,3,4,2
EMP100769,Ari Halim,3.0,24,Middle,3.0,2.0,3.0,80.0,7.0,5.0,6,5,1,3,3,2,2,5,1
EMP100770,Arif Qolbi Saputra,2.0,59,Middle,3.0,2.0,2.0,109.0,2.0,8.0,2,1,1,3,3,1,1,4,3
EMP100771,Rani Aji Herlambang,4.0,68,Senior,5.0,4.0,4.0,109.0,7.0,7.0,5,5,4,2,3,1,2,4,2
EMP100772,Ayunda Subekti,3.0,26,Middle,2.0,4.0,3.0,88.0,2.0,4.0,4,3,6,2,2,3,1,1,4
EMP100773,Ayu Hidayat,3.0,21,Middle,4.0,3.0,3.0,130.0,7.0,2.0,3,3,2,2,3,3,3,3,4
EMP100774,Maya Sinaga,1.0,41,Middle,1.0,1.0,1.0,83.0,2.0,6.0,1,5,5,3,3,3,1,4,3
EMP100775,Kartika Anggara,2.0,61,Senior,2.0,2.0,2.0,104.0,6.0,7.0,3,1,5,2,1,4,3,3,3
EMP100776,Yuni Gunawan,3.0,62,Senior,4.0,2.0,3.0,139.0,3.0,4.0,2,1,6,2,2,2,4,3,1
EMP100777,Ahmad Fadillah Pratama,1.0,87,Senior,2.0,1.0,1.0,113.0,8.0,6.0,3,3,1,2,2,1,3,5,3
EMP100778,Arif Qolbi Suharto,4.0,77,Senior,4.0,4.0,4.0,109.0,2.0,7.0,5,5,3,2,1,3,1,6,4
EMP100780,Luthfi Pamungkas,4.0,12,Junior,3.0,3.0,4.0,118.0,5.0,5.0,5,2,3,2,3,3,2,5,2
EMP100781,Bayu Yulianto,3.0,76,Senior,3.0,3.0,3.0,131.0,1.0,4.0,2,3,2,2,2,2,3,6,4
EMP100782,Adit Utama Siregar,3.0,113,Senior,3.0,3.0,3.0,109.0,3.0,5.0,1,3,4,1,3,4,4,6,1
EMP100783,Kartika Wijaya Permadi,4.0,86,Senior,5.0,5.0,4.0,128.0,3.0,5.0,2,4,5,1,3,1,3,2,3
EMP100784,Rendra Yulianto,1.0,37,Middle,1.0,1.0,1.0,101.0,8.0,2.0,3,5,1,1,3,4,4,2,1
EMP100785,Umar Fadillah Handayani,5.0,63,Senior,5.0,3.0,5.0,96.0,2.0,1.0,2,5,3,3,2,1,4,4,2
EMP100786,Nadia Baskara Halim,1.0,62,Senior,1.0,1.0,1.0,88.0,6.0,5.0,5,5,3,3,3,3,2,3,4
EMP100787,Iman Lestari Tamba,4.0,107,Senior,3.0,3.0,4.0,101.0,1.0,3.0,3,5,5,1,1,3,1,6,4
EMP100788,Bayu Kusuma Hidayat,1.0,97,Senior,1.0,3.0,3.0,139.0,2.0,8.0,1,1,1,1,2,2,4,2,2
EMP100789,Oka Halim Setiawan,4.0,72,Senior,3.0,4.0,4.0,125.0,7.0,2.0,4,5,3,2,3,3,1,3,3
EMP100790,Joko Tri Lestari,1.0,78,Senior,2.0,3.0,1.0,126.0,9.0,2.0,1,4,6,3,3,4,4,5,1
EMP100791,Rizki Saputra,2.0,55,Middle,2.0,1.0,3.0,126.0,5.0,1.0,2,4,5,2,1,3,4,2,3
EMP100793,Zahra Rohman,4.0,89,Senior,4.0,4.0,4.0,133.0,8.0,7.0,4,3,6,1,1,3,1,6,1
EMP100794,Wulan Kusuma Mahendra,3.0,56,Middle,3.0,3.0,3.0,109.0,7.0,1.0,1,1,2,1,3,3,4,5,4
EMP100795,Nugroho Nugroho,3.0,37,Middle,4.0,4.0,3.0,126.0,6.0,7.0,3,3,3,2,2,4,3,3,4
EMP100796,Adi Ridwan,4.0,31,Middle,3.0,4.0,5.0,95.0,2.0,7.0,6,5,1,2,3,4,3,1,4
EMP100797,Rani Maulida,3.0,67,Senior,4.0,2.0,3.0,122.0,8.0,1.0,5,2,6,3,3,1,1,2,4
EMP100798,Valdo Rachman Wibowo,1.0,55,Middle,2.0,1.0,1.0,132.0,6.0,6.0,6,5,5,3,2,2,3,5,4
EMP100800,Intan Wibowo,2.0,19,Middle,2.0,2.0,3.0,86.0,2.0,1.0,6,5,5,2,2,3,3,4,2
EMP100801,Umar Ridwan,2.0,41,Middle,2.0,1.0,3.0,110.0,1.0,1.0,4,1,5,2,3,3,3,1,3
EMP100802,Dimas Kusuma Indrawan,4.0,82,Senior,4.0,5.0,5.0,112.0,9.0,9.0,1,1,3,2,3,3,3,4,1
EMP100803,Maya Kusuma Putra,5.0,97,Senior,5.0,5.0,5.0,136.0,6.0,4.0,5,2,6,3,2,3,4,1,2
EMP100804,Luthfi Hidayat,3.0,40,Middle,2.0,3.0,6.0,109.0,4.0,6.0,5,5,4,2,3,3,1,3,2
EMP100805,Oktavia Pratama,4.0,33,Middle,1.0,3.0,3.0,126.0,2.0,9.0,5,5,3,2,2,4,1,6,4
EMP100807,Cahyo Pradana,3.0,36,Middle,2.0,3.0,2.0,109.0,8.0,4.0,1,3,4,3,2,3,1,6,3
EMP100808,Mahendra Firmansyah,2.0,114,Senior,3.0,2.0,3.0,107.0,5.0,7.0,4,3,3,2,2,2,1,2,3
EMP100809,Dian Nugroho,2.0,69,Senior,3.0,2.0,1.0,95.0,3.0,1.0,5,4,3,2,2,2,3,1,3
EMP100810,Mahendra Tri Permadi,3.0,65,Senior,4.0,3.0,2.0,109.0,7.0,7.0,4,4,4,3,3,1,2,3,3
EMP100811,Tania Aji Ramadhan,3.0,49,Middle,3.0,3.0,3.0,113.0,8.0,4.0,2,3,3,1,1,4,1,3,2
EMP100812,Lestari Herlambang,4.0,63,Senior,4.0,5.0,5.0,110.0,9.0,7.0,3,5,6,2,2,4,2,3,3
EMP100813,Vania Baskara Utami,3.0,26,Middle,3.0,3.0,4.0,80.0,4.0,9.0,3,4,2,3,3,3,3,4,4
EMP100814,Vania Setiawan,3.0,75,Senior,2.0,3.0,3.0,94.0,5.0,8.0,3,4,1,1,1,4,2,2,3
EMP100815,Andi Dharma Saputra,3.0,77,Senior,3.0,3.0,3.0,135.0,5.0,4.0,5,5,2,1,2,1,4,2,1
EMP100816,Bella Aji Ginting,2.0,89,Senior,2.0,2.0,3.0,109.0,5.0,5.0,1,4,4,3,2,2,4,5,1
EMP100817,Oka Handayani,4.0,37,Middle,4.0,5.0,4.0,140.0,5.0,8.0,6,4,6,2,1,2,4,4,1
EMP100818,Fajar Qolbi Rahmawati,4.0,85,Senior,5.0,4.0,4.0,124.0,7.0,5.0,5,1,6,3,1,2,2,3,4
EMP100819,Prasetyo Kusuma Putra,4.0,54,Middle,4.0,4.0,4.0,103.0,1.0,9.0,6,2,1,1,2,1,1,6,1
EMP100820,Rizky Pratama,4.0,17,Junior,5.0,4.0,4.0,98.0,5.0,4.0,6,3,3,2,2,2,1,1,4
EMP100821,Kartika Saputra,4.0,35,Middle,4.0,5.0,3.0,132.0,9.0,7.0,1,5,6,3,3,1,4,5,4
EMP100822,Maya Lukman,3.0,42,Middle,2.0,2.0,4.0,95.0,2.0,6.0,6,2,3,1,3,4,2,3,4
EMP100823,Hana Aji Hidayat,4.0,10,Junior,3.0,3.0,5.0,123.0,5.0,1.0,6,2,1,2,3,4,4,4,2
EMP100824,Intan Suharto,1.0,54,Middle,1.0,1.0,1.0,127.0,2.0,3.0,6,1,3,1,3,3,3,2,3
EMP100826,Ayu Rachman Subekti,3.0,99,Senior,2.0,3.0,3.0,125.0,8.0,4.0,5,5,1,1,3,4,1,1,2
EMP100827,Oktavia Candra Kurniawan,4.0,55,Middle,4.0,3.0,3.0,118.0,5.0,4.0,2,2,2,2,2,1,3,2,4
EMP100828,Umar Hidayat,3.0,15,Junior,3.0,3.0,3.0,92.0,8.0,5.0,5,1,6,1,2,4,1,2,2
EMP100829,Bayu Wibowo,4.0,50,Middle,4.0,4.0,4.0,109.0,7.0,4.0,2,1,2,2,2,4,4,5,2
EMP100830,Hana Herlambang,5.0,13,Junior,5.0,5.0,5.0,132.0,3.0,5.0,1,2,5,1,3,4,4,1,4
EMP100832,Eko Suharto,3.0,58,Middle,3.0,3.0,4.0,109.0,9.0,1.0,3,2,4,1,1,4,4,2,3
EMP100833,Andi Wijaya,4.0,18,Middle,3.0,4.0,3.0,104.0,5.0,9.0,2,2,5,2,1,4,4,3,2
EMP100834,Nadia Rachman Pratomo,4.0,16,Junior,5.0,3.0,5.0,107.0,5.0,5.0,6,5,5,3,3,3,3,6,3
EMP100835,Nurlita Purnama,2.0,52,Middle,2.0,2.0,2.0,109.0,5.0,7.0,1,5,5,2,2,1,4,6,1
EMP100836,Luthfi Simanjuntak,5.0,57,Middle,5.0,5.0,4.0,105.0,5.0,1.0,1,3,5,1,3,3,4,6,1
EMP100839,Yuni Rohman,3.0,85,Senior,3.0,2.0,3.0,125.0,1.0,9.0,2,1,3,3,3,4,2,2,1
EMP100840,Sari Halim Ramadhan,1.0,77,Senior,2.0,2.0,1.0,109.0,9.0,3.0,5,4,4,3,1,1,1,1,1
EMP100841,Zaki Syahputra,4.0,58,Middle,4.0,4.0,4.0,96.0,5.0,6.0,6,4,2,2,3,4,3,5,2
EMP100842,Umar Candra Siregar,4.0,90,Senior,5.0,4.0,4.0,136.0,1.0,8.0,1,5,6,1,3,2,1,1,3
EMP100843,Dinda Kurniawan,3.0,63,Senior,3.0,3.0,3.0,122.0,4.0,2.0,2,2,2,3,1,2,3,2,2
EMP100844,Rizka Gunawan,4.0,81,Senior,4.0,4.0,3.0,94.0,8.0,5.0,3,4,1,3,3,4,3,2,3
EMP100845,Rama Qolbi Maulana,2.0,29,Middle,2.0,1.0,3.0,109.0,3.0,7.0,3,2,4,1,3,1,4,5,4
EMP100846,Zaki Rahmawati,1.0,61,Senior,1.0,2.0,2.0,108.0,8.0,2.0,6,2,3,2,1,4,1,6,3
EMP100847,Oka Saputra Sinaga,4.0,54,Middle,3.0,4.0,4.0,106.0,5.0,3.0,4,1,1,3,2,2,4,1,3
EMP100848,Rifqi Hartanto,3.0,41,Middle,3.0,3.0,4.0,108.0,8.0,9.0,1,1,2,3,3,4,1,3,3
EMP100850,Eko Mahardika Suharto,4.0,57,Middle,4.0,3.0,4.0,109.0,9.0,7.0,2,3,4,1,1,3,2,4,1
EMP100851,Ari Pratama,3.0,57,Middle,3.0,4.0,3.0,137.0,1.0,2.0,2,2,2,2,2,2,2,4,3
EMP100852,Anisa Siregar,2.0,33,Middle,3.0,3.0,1.0,115.0,2.0,1.0,2,3,2,1,1,4,4,5,3
EMP100853,Umar Zulfikar,4.0,67,Senior,4.0,4.0,3.0,89.0,5.0,5.0,2,5,3,1,3,2,1,6,3
EMP100854,Rama Putra,2.0,87,Senior,3.0,2.0,2.0,126.0,5.0,9.0,4,1,5,1,2,3,4,1,4
EMP100855,Satya Tamba,2.0,13,Junior,1.0,1.0,3.0,128.0,2.0,7.0,5,2,2,1,3,1,4,5,2
EMP100856,Ahmad Pratama,1.0,77,Senior,1.0,1.0,2.0,94.0,1.0,6.0,6,3,5,3,2,2,4,2,3
EMP100858,Maya Fadillah Utami,4.0,63,Senior,3.0,4.0,4.0,135.0,8.0,9.0,5,4,6,2,3,1,1,3,1
EMP100859,Vania Indrawan,4.0,81,Senior,4.0,3.0,4.0,109.0,3.0,2.0,1,3,4,3,3,1,4,2,4
EMP100860,Bella Anugrah Rohman,4.0,67,Senior,0.0,4.0,4.0,135.0,4.0,5.0,1,3,6,2,2,4,3,1,4
EMP100861,Yoga Putra,3.0,44,Middle,3.0,3.0,3.0,92.0,1.0,5.0,3,4,6,2,2,2,2,6,4
EMP100862,Ayu Saputra,3.0,85,Senior,2.0,3.0,4.0,106.0,7.0,6.0,2,5,3,3,2,4,4,4,3
EMP100863,Zaki Lestari Rohman,4.0,21,Middle,3.0,3.0,4.0,89.0,5.0,3.0,2,1,5,2,1,2,3,5,1
EMP100864,Ayu Rohman,3.0,53,Middle,3.0,3.0,4.0,133.0,6.0,5.0,4,2,6,2,1,4,2,3,1
EMP100865,Anisa Pramudita Pamungkas,4.0,15,Junior,4.0,5.0,5.0,122.0,6.0,5.0,6,2,6,3,1,1,4,1,4
EMP100867,Umar Suharto,2.0,74,Senior,2.0,2.0,2.0,84.0,5.0,4.0,3,2,3,2,3,1,4,3,4
EMP100868,Ayunda Iqbal Situmorang,1.0,56,Middle,1.0,1.0,1.0,117.0,2.0,2.0,2,1,3,3,1,3,4,6,1
EMP100869,Budi Wibowo,4.0,64,Senior,4.0,4.0,4.0,130.0,5.0,3.0,3,1,5,2,1,4,1,5,3
EMP100870,Dwi Halim Subekti,3.0,43,Middle,2.0,3.0,3.0,97.0,2.0,5.0,4,1,2,2,2,1,4,4,1
EMP100871,Rizka Anggara,3.0,23,Middle,3.0,3.0,3.0,116.0,1.0,7.0,2,3,5,2,1,3,2,5,3
EMP100872,Citra Maulana,1.0,38,Middle,3.0,1.0,3.0,101.0,9.0,4.0,1,4,6,1,1,1,2,3,1
EMP100873,Teguh Wijaya,4.0,14,Junior,5.0,3.0,4.0,109.0,2.0,5.0,6,3,4,3,3,4,4,5,3
EMP100874,Putri Fadillah Sinaga,2.0,59,Middle,3.0,3.0,2.0,109.0,4.0,5.0,6,1,4,2,2,2,4,3,2
EMP100875,Teguh Zulfikar Rahmawati,4.0,61,Senior,4.0,3.0,4.0,125.0,1.0,7.0,1,1,5,1,1,1,2,2,3
EMP100876,Nugroho Lestari,2.0,73,Senior,2.0,2.0,3.0,90.0,2.0,8.0,5,4,2,3,3,3,4,2,4
EMP100877,Bella Herlambang,3.0,31,Middle,2.0,4.0,3.0,109.0,7.0,6.0,4,5,4,3,2,4,1,3,2
EMP100878,Citra Purnama,3.0,26,Middle,6.0,4.0,4.0,83.0,6.0,8.0,4,5,1,1,3,2,4,1,3
EMP100879,Evi Mahendra,2.0,18,Middle,2.0,2.0,3.0,116.0,8.0,4.0,1,2,5,2,2,4,4,5,4
EMP100880,Zahra Siregar,4.0,64,Senior,4.0,3.0,4.0,92.0,6.0,1.0,2,3,6,1,2,2,3,5,1
EMP100881,Kartika Purnama,5.0,20,Middle,5.0,5.0,5.0,89.0,8.0,2.0,5,2,6,2,3,3,2,6,3
EMP100882,Dinda Wijaya,4.0,19,Middle,4.0,4.0,4.0,109.0,6.0,4.0,6,3,1,3,2,2,2,4,4
EMP100883,Dian Lestari,2.0,83,Senior,3.0,2.0,2.0,109.0,4.0,1.0,3,2,4,1,3,2,2,6,1
EMP100884,Rizki Utama Kurniawan,4.0,64,Senior,4.0,4.0,4.0,124.0,4.0,5.0,4,5,1,1,1,3,1,5,3
EMP100885,Gita Yudhistira Mahendra,1.0,59,Middle,3.0,1.0,1.0,100.0,8.0,7.0,6,3,3,3,3,4,1,6,3
EMP100886,Galih Utami,3.0,32,Middle,3.0,3.0,3.0,112.0,5.0,5.0,1,1,1,1,3,2,1,1,3
EMP100887,Fitri Halim Firmansyah,1.0,61,Senior,1.0,1.0,1.0,109.0,6.0,3.0,5,5,4,2,2,1,2,5,4
EMP100888,Anisa Wijaya Ginting,3.0,65,Senior,3.0,3.0,3.0,112.0,2.0,7.0,5,1,1,2,3,2,3,6,2
EMP100890,Valdo Anggara,4.0,0,Junior,4.0,4.0,4.0,126.0,6.0,7.0,2,5,2,1,2,2,3,5,2
EMP100891,Rendra Maulida,4.0,80,Senior,4.0,4.0,4.0,94.0,5.0,5.0,1,5,3,1,2,4,1,6,2
EMP100892,Joko Jatmiko Maulida,3.0,18,Middle,3.0,3.0,2.0,113.0,8.0,9.0,5,1,1,2,3,3,1,4,2
EMP100893,Nabila Maulida,3.0,63,Senior,2.0,4.0,4.0,109.0,6.0,5.0,4,2,6,2,1,1,2,4,2
EMP100894,Arif Aji Utami,3.0,3,Junior,3.0,3.0,3.0,137.0,6.0,6.0,2,4,6,2,2,4,4,4,3
EMP100895,Wahyu Tri Subekti,3.0,43,Middle,2.0,3.0,3.0,84.0,4.0,8.0,4,5,6,2,2,2,3,5,4
EMP100897,Galih Saputra Siregar,2.0,38,Middle,2.0,6.0,3.0,98.0,3.0,4.0,5,4,3,3,3,3,3,1,4
EMP100898,Dewi Permadi,3.0,66,Senior,3.0,2.0,3.0,103.0,1.0,5.0,1,5,2,3,3,1,4,6,4
EMP100899,Vania Handayani,3.0,56,Middle,3.0,3.0,4.0,112.0,1.0,2.0,4,1,2,2,2,1,1,4,2
